ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Delivery time
354770,Santacruz East,Mumbai,Biryani Tales,200.0,3.8,20,Biryani,Scruz Bandra East,38.0
354772,Santacruz East,Mumbai,Mediterranean Delights,250.0,,20,"Mediterranean,Combo",Scruz Bandra East,38.0
354801,Matunga,Mumbai,Mumbai Bites,200.0,4.0,100,Fast Food,Matunga Wadala,54.0
354818,Golconda Fort,Hyderabad,Saira Home Made Food,300.0,4.4,50,Indian,Tolichowki,
354871,Powai,Mumbai,The Healthy Farm Juice Center,180.0,4.3,100,"Juices,Beverages",Powai,50.0
354877,Thousand Lights,Chennai,Dr Bubbles,350.0,11.527798484496394,100,"Beverages,Snacks,Juices,Bakery,Desserts",Nungambakkam,46.0
354889,Kavadiguda,Hyderabad,Bismillah Hotel,100.0,3.4,100,"South Indian,Thalis,Beverages",Nallakunta & Vidyanagar,40.0
354893,Patel  Nagar,Delhi,Sk 2 Pizza And Burger,200.0,2.9,80,"Pizzas,Continental",Kirti Nagar,71.0
354955,Nampally,Hyderabad,Mataam Al Jazirah,300.0,4.2,50,,Nampally,36.0
355057,Park Street Area,Kolkata,Octa,,4.0,20,"Asian,Chinese,Indian,Continental,Italian,American,Japanese",Central Kolkata,
355111,Kurla West,Mumbai,Janta Lunch Home,300.0,1.2943290387594737,80,,Kurla,
355133,Ballygunge,Kolkata,Blue Tokai Coffee Roasters,400.0,4.5,100,"Healthy Food,American,Lebanese,Mediterranean,European,Juices,Middle Eastern",South Kolkata,57.0
355179,Chembur,Mumbai,Canteen Central - Burgers Pastas And More,300.0,,100,"American,Pastas,Fast Food,Snacks,Desserts,Beverages,North Indian,Italian",Khardeo Nagar,50.0
355181,Ashok Nagar,Bangalore,Badmaash,600.0,2.9,80,"North Indian,Biryani,Indian,Punjabi,Kebabs,Mughlai,Fast Food,Hyderabadi,Desserts,Seafood",Central Bangalore,38.0
355224,Chembur,Mumbai,Home Plate,160.0,4.1,100,"Home Food,North Indian,Healthy Food,Thalis,Desserts,Indian,Punjabi",Khardeo Nagar,49.0
355245,Gopalapuram,Chennai,Degh Biryani,,2.9,80,Biryani,Royapettah,53.0
355252,Parvati Paytha,Pune,Dakhkhan Delicacies,500.0,2.9,80,Indian,Sahkar Nagar 2,53.0
355443,Chembur,Mumbai,Chinese Culture - By Singh Saab,,4.0,50,,Chembur,
355450,Chamrajpet,Bangalore,Kolkata Famous Kati Roll,99.0,2.9,80,"Snacks,Fast Food,Beverages",Basavanagudi,52.0
355543,Nanpura,Surat,Bada Baksa,500.0,2.9,80,"North Indian,Chinese,Tandoor,Jain,Biryani,Desserts,Beverages",Athwa,44.0
355602,Karve Nagar,Pune,London Dairy,280.0,,80,$$$,Kothrud,
355673,Perambur,Chennai,Guru Baba Store,150.0,4.3,100,"Snacks,Chaat",Ragava Street,52.0
355703,Bandra Area,Mumbai,Pizzza.In,800.0,2.9,80,Pizzas  Italian,Bandra West,67.0
355806,Kurla,Mumbai,Baba Falooda (Kurla),200.0,4.4,1000,,Powai,27.0
355835,West Mambalam,Chennai,Ss Hyderabad Biryani,300.0,4.3,1000,Biryani,Mylapore,71.0
355867,Punjabi Bagh,Delhi,Wonder Bao,800.0,4.1,50,"Chinese,Fast Food,Pan-Asian",Punjabi Bagh,71.0
355905,Vastrapur,Ahmedabad,Shobha Foods,200.0,2.9,80,"North Indian,Indian",Vastrapur,52.0
355979,Gultekdi,Delhii,Cafe Peter Veg,500.0,2.9,80,,Bibwewadi,54.0
356158,Rohini,Delhi,Flavour Of Spices,250.0,2.9,80,"Mughlai,North Indian,Chinese",Rohini,58.0
356173,Andheri East,Mumbai,Nosh & Beyond,1000.0,4.7,20,,Marol Sakinaka,51.0
356203,Velly View Enclave,Hyderabad,The Shawarma Spot,160.0,4.0,20,Continental,Suncity & Bandlaguda,35.0
356231,Annanagar East,Chennai,Davara Coffee,,2.9,80,Indian,Annanagar,58.0
356261,Toli Chowki,Hyderabad,Pizza Store,300.0,2.9,80,"Fast Food,Pizzas",Tolichowki,81.0
356297,Tollygunge,Kolkata,Momo Raja,,4.5,100,"Chinese,Combo",Jadavpur,
356334,Sion,Mumbai,Sip N Dine Bar And Restaurant,700.0,2.9,80,"Indian,Biryani,Seafood,Chinese,Kebabs",Matunga Wadala,55.0
356479,Balavinayagar Nagar,Chennai,Ambur Biriyani Since 1967,300.0,3.9,100,Biryani,Arumbakkam,55.0
356481,Kankurgachi,Kolkata,Zalt,200.0,4.4,20,Indian,Burrabazar,57.0
356490,Kurla,Mumbai,Sentral Fusion,200.0,2.9,80,Chinese,Kurla,45.0
356512,Ambawadi,Ahmedabad,Round Slice,300.0,3.8,50,"Pizzas,Italian,Italian-American,Pastas,Beverages",Ambawadinehrunagar,38.0
356513,Koti,Hyderabad,Mandi Pride,400.0,3.8,20,Indian,Himayath Nagar,
356575,Rohini,Delhi,Momo Magic Cafe,300.0,4.3,100,"Beverages,Chinese,Fast Food",Rohini,40.0
356627,Sector 8 Rohini,Delhi,Rollsome,,4.0,500,,Rohini,36.0
356638,Taltala,Kolkata,Inox,400.0,2.9,80,Fast Food,5 Jawaharlal Nehru Road,50.0
356725,Himayath Nagar,Hyderabad,Khichdi Experiment,250.0,4.3,100,"Home Food,Indian,Healthy Food,North Indian,Snacks,Maharashtrian,Sweets,South Indian,Combo,Desserts,Beverages,Kebabs",Himayatnagar,32.0
356727,Himayath Nagar,Hyderabad,Bowlsome,250.0,3.6,20,"Asian,North Indian,Continental,Healthy Food,Punjabi,Home Food,Oriental,Desserts,Beverages,Pan-Asian,Bengali,Mangalorean,Kashmiri,Lucknowi,Chinese,Sweets,Kebabs,Combo,Rajasthani,Awadhi",Himayatnagar,35.0
356729,Himayath Nagar,Hyderabad,Paratha Experiment,250.0,2.9,80,North Indian  Punjabi  Home Food  Indian  Snacks  Combo  Desserts  Beverages  South Indian  Continental  Chettinad  Healthy Food  Chinese  Sweets,Himayatnagar,36.0
356732,Himayath Nagar,Hyderabad,The Biryani Experiment,250.0,3.5,20,"Biryani,Hyderabadi,Indian,Kebabs,North Indian,South Indian,Andhra,Afghani,Combo,Desserts,Beverages,Punjabi,Kerala,Sweets,Arabian,Lucknowi,Parsi,Tandoor",Himayatnagar,37.0
356741,Himayath Nagar,Hyderabad,That Pizza Place,250.0,2.9,80,,Himayatnagar,36.0
356800,Santacruz East,Mumbai,Spice Of Life,200.0,2.9,80,"Chinese,Continental",Scruz Bandra East,55.0
356907,Lake Town,Kolkata,Krazzy For Ice Cream Sundae,,2.9,80,Ice Cream,Lake Town,73.0
356940,Sagrampura,Surat,Rooster(The Sunshine Foods),200.0,3.9,100,$$$,Athwa,45.0
357006,Navrangpura,Ahmedabad,Fozzie'S Pizzaiolo,,3.8,20,"Salads,Italian,Mexican,Desserts,Beverages",Navrangpura,
357012,New Malakpet,Hyderabad,Sahadeva Reddy'S Chaat Chowk,300.0,4.2,50,"Chaat,Fast Food",Kothapet & Dilsukhnagar,38.0
357220,Kothrud,Pune,The Momo House,250.0,4.1,50,"Tibetan,Beverages",Kothrud,49.0
357341,New Alipore,Kolkata,King'S Tea Cafe,400.0,4.1,100,"Italian,Beverages",Alipore,86.0
357357,Wilson Garden,Bangalore,Garden City Hotel,250.0,8.638508449342353,80,"North Indian,Chinese,Tandoor,Biryani",Koramangala,49.0
357470,Rohini,Delhi,Hyderabadi Dum Biryani,250.0,3.4,50,"Biryani,North Indian",Rohini,35.0
357471,Rohini,Delhi,Purani Dilli Biryani,,2.9,80,"Indian,Chinese,Continental",Rohini,36.0
357476,Rohini,Delhi,Dilli 6 Biryani,250.0,2.9,80,,Rohini,44.0
357483,Santacruz East,Mumbai,Urban Biryani,400.0,3.8,20,Indian,Scruz Bandra East,40.0
357552,Viman Nagar,Pune,Griddle By Sos,250.0,2.9,80,"American,Fast Food",Viman Nagar,79.0
357553,Bandra East,Mumbai,Diamond Market Pizza Jp,600.0,5.0,20,Italian,Scruz Bandra East,43.0
357647,Bkc,Mumbai,New Yorker,900.0,4.8,20,"Italian,American",Scruz Bandra East,45.0
357666,Chembur,Mumbai,Khushi Food Center,200.0,2.9,80,Chinese,Chembur,51.0
357681,Annanagar East,Chennai,The Void,1000.0,4.3,20,"South Indian,North Indian,Chinese,Continental,Tandoor",Annanagar East Brindavan Colony,64.0
357685,Shivaji Nagar,Hyderabad,Metro Cafe,200.0,3.7,20,Indian  Fast Food  Bakery,Begumpet,59.0
357720,Maninagar,Ahmedabad,Keshvis Authentic South Indian,300.0,,20,South Indian,Isanpur,49.0
357721,Bkc,Mumbai,Diablo Pizza,,4.9,20,"Italian,Fast Food,Beverages",Scruz Bandra East,46.0
357811,Brindavan Colony,Hyderabad,Leos Kitchen,350.0,2.9,80,"South Indian,North Indian",Santoshnagar & Saidabad,71.0
357860,Karve Nagar,Pune,Breatato . Co,200.0,4.0,100,"Snacks,Combo",Kothrud,63.0
357912,Old Washermanpet,Chennai,Kfc,400.0,4.1,1000,"American,Snacks",Royapuram Kalmandapam,59.0
357947,Shyam Bazar,Kolkata,The Junkyard,300.0,4.8,20,"Chinese,Indian,Fast Food",Burrabazar,62.0
358102,Anna Nagar,Chennai,Pg Junk Spot,300.0,2.9,80,"Fast Food,Continental,Snacks,Beverages",Annanagar,74.0
358114,Ramnas Pura,Hyderabad,Pizza Stories,350.0,2.9,80,$$$,Charminar,59.0
358139,Pitam Pura,Delhi,Kuremal Mahavir Prasad Kulfi Wale - Kuremal Kulfi,200.0,3.9,20,,Nsp,45.0
358147,Santacruz East,Mumbai,Meraki,,4.1,1000,"Chinese,Burmese,Thai,Beverages,Thalis",Scruz Bandra East,33.0
358190,Saki Naka   Andheri East,Mumbai,Kakori House,400.0,2.9,80,Indian,Kurla,47.0
358339,Kondhwa,Pune,Biryanibad,500.0,2.9,80,"North Indian,Indian,Biryani",Kondhwa,
358436,Dum Dum,Kolkata,Cloud Culture,300.0,4.4,50,"Chinese,Continental,Desserts",Chinar Park,89.0
358613,Indiranagar,Bangalore,Dr.Gelato,300.0,4.5,50,Desserts,Indiranagar,40.0
358620,Shivajinagar,Pune,Cakezone,200.0,4.4,100,"Desserts,Bakery,Sweets,Ice Cream,Beverages,Juices,Bengali",Shivaji Nagar,45.0
358622,Ashok Nagar,Bangalore,Rcb Bar & Cafe,750.0,4.3,50,"Indian,Asian,Continental",Central Bangalore,46.0
358634,Vastrapur,Ahmedabad,Meal Factory,300.0,4.4,20,Indian,Vastrapur,49.0
358727,Rohini,Delhi,Chhaunk,150.0,4.3,100,"North Indian,Desserts",Rohini,
358797,Kothrud,Pune,Lucknow Spice,300.0,3.4,50,North Indian,Kothrud,59.0
358874,Huda Colony,Hyderabad,Annapurna Mess,200.0,3.7,100,"Indian,Biryani,Chinese",Kothapet & Dilsukhnagar,
358883,Dum Dum,Kolkata,New Haji Kolkata Biryani House,100.0,,50,$$$,Dumdum,71.0
358899,Bidhannagar,Kolkata,Kurseong Korner,600.0,0.8659840285896454,100,Chinese,Salt Lake,
359061,Santacruz East,Mumbai,Hotel Mahesh Fine Dine,,4.5,50,Indian,Scruz Bandra East,38.0
359119,Peerzadiguda,Hyderabad,Biryani Blend Family Restaurant,300.0,2.9,80,"Biryani,Chinese,North Indian",Uppal,85.0
359220,Sector 10 Rohini,Delhi,Pind De Chur Chur Naan By Pind Balluchi,600.0,,20,North Indian,Rohini,45.0
359443,Kalyani Nagar,Pune,Ruhe Organic Cafe,500.0,,80,"Continental,Indian,Italian,Mexican,Asian",Kalyani Nagar,63.0
359468,Gariahat,Kolkata,Ganguram & Sons,200.0,4.5,500,Sweets,South Kolkata,56.0
359510,Sector 10 Rohini,Delhi,The Bowl Club By Pind Balluchi,600.0,3.9,20,North Indian,Rohini,45.0
359545,Andheri East,Mumbai,Pizza Mania,500.0,3.2,50,Pizzas,Marol Sakinaka,52.0
359557,Rt Nagar,Bangalore,Armani Kitchen,300.0,3.9,100,"Chinese,Indian,Tandoor",Basaveshwaranagar,53.0
359625,Powai,Mumbai,Rollicious,250.0,2.9,80,Fast Food,Powai,57.0
359630,Varachha,Surat,Bs Dhosa,,3.5,20,South Indian,Adajan,
359718,Navrangpura,Ahmedabad,Super Dawat Tawa Fry Centre,300.0,3.8,100,"North Indian,Indian,Biryani,Seafood,Tandoor,Barbecue",Naranpura,36.0
359770,Golpark,Kolkata,Zold Cafe And Kitchen,600.0,2.9,80,"Pizzas,Fast Food,Snacks,Pastas,Beverages",South Kolkata,
359779,Bidhannagar,Delhii,Plateonic,500.0,4.4,100,"Chinese,Thai",Salt Lake,72.0
359822,Isanpur,Ahmedabad,Apunka Addaa,,1.6077749959365146,80,Snacks,Isanpur,49.0
359868,Powai,Mumbai,Oriental Dream- The Asian Cuisine,200.0,,80,"Chinese,Pan-Asian,Fast Food,Beverages",Powai,53.0
359871,Lal Darwaja,Ahmedabad,Al-Baik Fast Food,400.0,4.3,100,"Arabian,Grill,Pizzas,Seafood,Fast Food,Tandoor",Laldarwaja,
359938,Rohini,Delhi,Kahi Se Bhi,300.0,2.9,80,"Biryani,Mughlai,Tandoor,North Indian",Rohini,45.0
359969,Lake Gardens,Kolkata,Chinese Food Corner,200.0,3.7,20,"Chinese,Tandoor",Jadavpur,
360001,Antop Hill,Mumbai,Street 528,200.0,2.9,80,Snacks,Matunga Wadala,55.0
360121,Anand Nagar,Pune,Lazzetti,250.0,3.8,50,"Arabian,Tandoor,Chinese,American",Sinhgad Road,72.0
360152,Kurla West,Mumbai,Day To Day Snacks Corner,200.0,2.9,80,"Chinese,South Indian,Pizzas,Beverages,Ice Cream,Combo",Kurla,41.0
360162,Jogupalya,Bangalore,Rolling Dough Cafe,700.0,4.1,100,"Italian,Seafood,Desserts,Continental,Salads,Pizzas,Pastas,Beverages",Indiranagar,49.0
360514,Vadgaon Budruk,Pune,Dawat Family Restaurant,200.0,2.9,80,"Chinese,Biryani,Desserts",Narhe,83.0
360739,Koregaon Park,Pune,Kareem'S,300.0,4.1,100,"North Indian,Mughlai,Maharashtrian,Biryani,Kebabs,Tandoor,Beverages",Kalyani Nagar,54.0
360757,Mylapore,Chennai,Bowld,300.0,4.3,100,South Indian,Mylapore,
360814,Naranpura,Ahmedabad,Md The Snacks Club,300.0,2.9,80,,Naranpura,53.0
360845,North Dumdum,Kolkata,My Food Story,300.0,3.9,20,"Chinese,Combo,Indian,Beverages",North Dumdum,
360982,Ganganagar,Bangalore,New Kadai Restaurant,400.0,4.1,100,"Tandoor,Chinese,Juices,Ice Cream",Rahamanth Nagar,53.0
361065,Beleghata,Kolkata,Dessert Club,300.0,3.9,20,"Bakery,Desserts,Snacks",Burrabazar,38.0
361068,Kondhwa,Pune,Deccan Darbar,,2.9,80,Indian,Kondhwa,75.0
361070,Park Street Area,Kolkata,Southern Grit,300.0,2.9,80,,Central Kolkata,55.0
361273,Saki Naka,Mumbai,Wendy'S,400.0,4.2,500,American,Andheri Kurka Road,51.0
361308,Athwa,Surat,Zest House,300.0,2.9,80,,Piplod,47.0
361360,Bidhannagar,Kolkata,The Samosa Lab,200.0,4.5,100,Snacks  Beverages,Salt Lake,86.0
361367,Tangra,Kolkata,Da Delicious China,,2.9,80,"Chinese,Indian",Tangra,59.0
361397,Sanjeeva Reddy Nagar,Hyderabad,Wowffles,400.0,3.7,50,Desserts  Bakery,Sr Nagar,79.0
361398,Jodhpur Tekra,Ahmedabad,Shakesee,200.0,4.1,50,"Beverages,Snacks,Fast Food,Desserts",Prahlad Nagar,48.0
361497,Vishrantwadi,Pune,Chinese Culture,300.0,3.8,100,"Chinese,Fast Food,Malaysian,Asian,Indian,Beverages,Snacks,Desserts,Combo",Vishrantwadi,
361498,Topsia,Kolkata,Chinese Panda,400.0,3.7,100,"Chinese,Asian,Combo,Tibetan,Oriental,Thai,Pan-Asian",Central Kolkata,70.0
361532,Sector 29,Delhi,Dana Paani,,2.9,80,"Biryani,North Indian",Rohini,
361536,Santacruz East,Mumbai,Tuki,600.0,4.3,50,Chinese  Asian,Scruz Bandra East,36.0
361537,Sector 8,Delhi,Raja Bhoj & Co.,300.0,2.9,80,,Rohini,57.0
361543,Sector 29,Delhi,Rozi Roti,300.0,2.9,80,"Biryani,Mughlai,North Indian,Tandoor",Rohini,49.0
361549,Anna Nagar West Extension,Chennai,Kobe Sizzlers,500.0,4.5,20,"Chinese,Continental,Fast Food",Annanagar,89.0
361556,Bidhannagar,Kolkata,Safe House,200.0,3.4,20,"Continental,Pizzas,Chinese",Salt Lake,64.0
361558,Narayanguda,Hyderabad,Ks Bakers,,,100,Bakery,Himayath Nagar,27.0
361592,Vastrapur,Ahmedabad,Hl Frankie,150.0,4.0,500,"Fast Food,Italian,Chinese,Snacks",Vastrapur,44.0
361647,Manicktala,Kolkata,Swad Restaurant,200.0,4.4,100,"Indian,Chinese,Tandoor,Fast Food,Biryani",Burrabazar,41.0
361653,Rohini,Delhi,Bhukha Sher,300.0,2.9,80,"North Indian,Tandoor,Biryani,Mughlai",Rohini,40.0
361654,Rohini,Delhi,Shanghai Chillie'S,300.0,2.9,80,"Chinese,Fast Food,Thai",Rohini,45.0
361692,T. Nagar,Chennai,Pulusu T Nagar,500.0,3.9,100,"Andhra,Indian,Tandoor,Beverages,Chinese,Biryani,Hyderabadi",T Nagar,70.0
361700,Old Sangvi,Pune,Tgc: The Gargis Cafe,300.0,2.9,80,,Sangvi,74.0
361775,Sri Sai Tarun Enclave,Hyderabad,Bowls Kitchen,,,100,"North Indian,South Indian",Kothapet & Dilsukhnagar,
361862,Powai Area,Mumbai,Papacream,350.0,4.7,20,Ice Cream  Desserts,Marol Sakinaka,63.0
361866,Domlur,Bangalore,Peetuk,500.0,4.0,1000,"Bengali,Chinese",Indiranagar,53.0
361951,Ruby Area,Kolkata,The Ride Cafe,400.0,2.9,80,"Chinese,Continental",Ruby Area,86.0
361972,Rajarhat,Kolkata,Sagar Restaurant,300.0,3.8,20,"Indian,Chinese",Lake Town,87.0
362050,Kodambakkam,Chennai,Komala`S Kitchen,500.0,2.9,80,South Indian,Kodambakkam,72.0
362068,Vishnu Garden,Delhi,Budget Bytes,150.0,3.9,20,"Chinese,Arabian,Fast Food",Janakpuri,76.0
362274,Rohini,Delhi,Fat Chinese Chef,300.0,2.9,80,"Chinese,Fast Food",Rohini,52.0
362276,Rohini,Delhi,Dou Chi,300.0,2.9,80,"Fast Food,Indian,Chinese",Rohini,52.0
362280,Rohini,Delhi,Roti Aur Boti Xpress,300.0,,80,"Biryani,Mughlai,Tandoor,North Indian,Combo",Rohini,45.0
362286,Rohini,Delhi,Chopper'S Stop,300.0,2.9,80,"Chinese,Fast Food,Indian",Rohini,51.0
362287,Rohini,Delhi,Excellent Dumpling House,300.0,2.9,80,"Fast Food,Chinese,Indian",Rohini,
362300,Rohini,Delhi,Ballu Bawarchi,,2.9,80,,Rohini,50.0
362304,Vatva,Ahmedabad,Rinki'S Rasoi,200.0,2.9,80,Indian,Isanpur,90.0
362307,Kankurgachi,Kolkata,Pure Veg Meals By Lunchbox,200.0,2.9,80,North Indian  Desserts  Biryani,Beliaghata,51.0
362318,Taltala,Kolkata,Biryani Corner (Shahi Biryani House),,2.9,80,Biryani,Central Kolkata,
362366,Kilpauk,Chennai,Desii Firangi,280.0,4.1,20,"Chinese,Indian,Italian,Chaat",Kilpauk,46.0
362543,Sadashiv Peth,Pune,Fish Curry Rice,1000.0,,100,"Maharashtrian,Seafood,Malwani",Swargate,34.0
362591,Kasba,Kolkata,Hoi-Choi Unlimited,500.0,,80,"Chinese,North Indian,Continental,Salads",Ruby Area,77.0
362599,Saki Naka,Mumbai,Samosa Singh,100.0,4.1,100,"North Indian,Fast Food,Snacks,Desserts,Beverages,Street Food,Combo",Andheri Kurka Road,49.0
362612,Dum Dum,Kolkata,Memorious India,400.0,2.9,80,"Indian,Chinese",Dumdum,79.0
362752,Ejipura,Bangalore,Sugo,300.0,4.0,100,"Italian,Pastas,Pizzas,Desserts",Koramangala,60.0
362972,New Malakpet,Hyderabad,Sri Balaji Tasty Tiffins And Meals,150.0,2.9,80,South Indian,Kothapet & Dilsukhnagar,33.0
362976,Karve Nagar,Pune,Kolhapuri Tadka Misal & Snacks Center,100.0,2.9,80,"Snacks,South Indian,Beverages",Kothrud,63.0
363011,Anna Nagar,Chennai,Habibi,900.0,4.1,20,"Arabian,Barbecue,Afghani,Combo,Greek,Grill",Annanagar,72.0
363085,Marol,Mumbai,The Chums,200.0,2.9,80,"Fast Food,Chinese,Beverages",Marol,55.0
363340,Dharavi,Mumbai,Asha'S Kitchen,150.0,2.9,80,"Chinese,South Indian",Matunga Wadala,50.0
363359,Perambur,Delhii,Ss Muslim Briyani,,3.9,100,"Biryani,Chinese,South Indian",Perambur,
363380,Ashok Nagar,Bangalore,Neeth Medappa Patisserie,300.0,2.9,80,Desserts,Central Bangalore,47.0
363604,Lal Darwaja,Ahmedabad,Magic Chicken,600.0,4.4,100,"Continental,Italian",Laldarwaja,
363639,Annanagar East,Chennai,Classic Rider Cafe,250.0,3.5,20,Indian,Annanagar,64.0
363690,Navrangpura,Ahmedabad,The Sandwich Box,400.0,2.9,80,,Navrangpura,46.0
363697,Khokhra,Ahmedabad,Manna Foods,200.0,2.9,80,"Fast Food,Indian",Maninagar,53.0
363699,Punjagutta,Hyderabad,Om Sairam Hospitality Services,,4.4,100,Indian  South Indian  Chinese,Begumpet,67.0
363787,Kurla,Mumbai,Tata Q Quick Kitchen,400.0,4.7,100,"North Indian,Snacks,Pastas,Fast Food",Phoenix Mall,
363950,Ghatkopar East,Mumbai,Mr Singhs Tandoori Hut By Rpd,350.0,2.9,80,North Indian  Tandoor  Biryani,Vikrantcircleghatkopareast,54.0
364054,Navrangpura,Ahmedabad,Frankie On Fire,,2.9,80,"Fast Food,Combo",Navrangpura,
364099,Bandra Area,Mumbai,Sassy Teaspoon,300.0,,20,"Desserts,Bakery",Kolivery Village,38.0
364144,Rajouri Garden,Delhi, Kishori Lal Paan,,4.4,100,"Paan,Beverages,Desserts",Rajouri Garden,77.0
364331,Anna Nagar,Chennai,The Living Room,1200.0,4.5,50,"South Indian,North Indian,Tandoor,Mediterranean,Continental,Mongolian",Annanagar,68.0
364503,Bidhannagar,Kolkata,Harry'S Bistro,200.0,4.3,100,"Indian,Asian,Chinese,Desserts,Beverages,Biryani",Salt Lake,68.0
364600,Kothapet,Hyderabad,Ae-Spice Villa,380.0,3.0,20,"Indian,Fast Food",Kothapet & Dilsukhnagar,68.0
364641,Teynampet,Chennai,The Big Eat,400.0,4.2,50,"Continental,Asian,Italian",Alwarpet,64.0
364658,Banjara Hills,Hyderabad,Chef'S Sandwich,600.0,2.9,80,Fast Food,Banjara Hills,
364659,Banjara Hills,Hyderabad,Burger Dude'S,600.0,2.9,80,Fast Food,Banjara Hills,68.0
364660,Banjara Hills,Hyderabad,Pange'S Pizza,600.0,2.9,80,Pizzas,Banjara Hills,68.0
364709,Warje,Pune,Live Fresh Cakes Desserts & Bakes,800.0,,80,Bakery,Warje,
364735,Lake Town,Kolkata,The Food Story,250.0,2.9,80,"Snacks,Pastas,Fast Food,Combo",Lake Town,81.0
364741,Sion,Mumbai,Raju Ki Rasoi,300.0,2.9,80,Indian  Tandoor  Biryani,Matunga Wadala,56.0
364811,T. Nagar,Chennai,Khalids Biriyani,500.0,4.0,500,Biryani,T Nagar,66.0
364812,Banjara Hills,Hyderabad,Blenders & Coolers,,2.9,80,"Beverages,Juices",Banjara Hills,69.0
364813,Banjara Hills,Hyderabad,Best Pasta,600.0,2.9,80,Pastas,Banjara Hills,69.0
364970,Cit Nagar,Chennai,The Royal Snacks,200.0,2.9,80,Pizzas,T Nagar,81.0
365132,Kurla,Mumbai,Kwality Walls Frozen Dessert And Ice Cream Shop,300.0,4.7,100,Ice Cream,Kurla,29.0
365155,Kurla,Mumbai,Shree Durga Hotel,400.0,2.9,80,"Chinese,Indian",Kurla,41.0
365222,Rajajinagar,Bangalore,Green Chilly,300.0,4.3,100,,Malleshwaram,
365297,Gariahat,Kolkata,Roastery Coffee House,750.0,4.6,500,"Continental,Pastas,Pizzas,Beverages,Desserts,Italian,American",South Kolkata,76.0
365324,Aundh,Pune,Mh 12 Pavbhaji,200.0,4.0,100,"Fast Food,Street Food,Snacks,Beverages,Indian",Baner,
365354,Jodhpur Park,Kolkata,Wah! Phuchka,100.0,4.4,100,,Jadavpur,84.0
365431,Khairtabad,Hyderabad,Vijaya Mirchi Point,100.0,4.0,50,"Street Food,Indian,South Indian,Snacks",Somajiguda & Khairtabad,49.0
365525,Koti,Hyderabad,Penang,500.0,4.0,500,,Human Tekdi,35.0
365593,Malkajgiri,Hyderabad,Chocolate Ideas,300.0,3.8,50,Desserts  Haleem  Home Food  Healthy Food  Fast Food  Sweets  Beverages,Mahendrahills,82.0
365595,Banjara Hills,Hyderabad,Gol Panipuri,500.0,2.9,80,Chaat,Banjara Hills,66.0
365680,Mandaveli,Chennai,Kaapi Zone,200.0,2.9,80,"Snacks,Beverages,Chinese",Mylapore,72.0
365769,Jodhpur Park,Kolkata,Steam In Mugs,300.0,3.6,20,"Continental,Chinese,Desserts",Jadavpur,82.0
365818,Santacruz East,Mumbai,The Brooklyn Creamery - Healthy Ice Cream,,4.4,20,"Desserts,Ice Cream,Healthy Food",Kalina,28.0
365960,Baguihati,Kolkata,Nirmal Food Plaza,250.0,4.1,1000,"South Indian,Indian,Chinese,Snacks",Lake Town,83.0
366015,Rohini,Delhi,Jd Meals,200.0,3.7,20,"Indian,Thalis,Combo,Beverages",Rohini,48.0
366043,Koyambedu,Chennai,Keerthana Food Center,200.0,2.9,80,"Biryani,Chinese,Indian",Koyambedu,77.0
366098,Kurla,Mumbai,Jeden The Cake Expert,300.0,4.5,20,"Bakery,Desserts",Scruz Bandra East,36.0
366251,Andheri East,Mumbai,The Blue Tiffin,300.0,4.5,20,North Indian,Marol Sakinaka,
366304,Shukrawar Peth,Pune,Hotel Aasra Biryani House,300.0,2.9,80,Indian,Swargate,
366441,Teynampet,Chennai,Krunchees,300.0,2.9,80,"Chinese,Biryani,Chaat,Beverages",Alwarpet,73.0
366566,Padmarao Nagar,Hyderabad,Saptami Grand - Udupi Veg Restaurant,200.0,4.3,100,$$$,Nallakunta & Vidyanagar,47.0
366571,Kasba,Kolkata,Fusion Of China,200.0,4.2,20,"Chinese,Combo",Ruby Area,73.0
366583,Gariahat,Kolkata,Tinni'S Kitchen,,4.2,100,"Indian,Thalis,Beverages",South Kolkata,69.0
366598,Maharshi Nagar,Pune,Atithi Restaurant,500.0,2.9,80,"North Indian,Punjabi",Bibwewadi,53.0
366698,Shivajinagar,Pune,Kwality Family Resto Bar,500.0,4.2,20,"North Indian,Punjabi,Snacks",Shivaji Nagar,35.0
366706,Sion,Mumbai,Foodcosta,350.0,2.9,80,"Continental,Italian,Pizzas,South Indian,Beverages,Snacks",Sion East,57.0
366707,Ghatkopar West,Mumbai,Taj Darbar Indian And  Chinese Restaurant,,3.7,20,Indian  North Indian  Tandoor  Mughlai  Desserts,Ghatkopar Vikhroli,
366828,Punjagutta,Hyderabad,Delhi Mithaiwala,250.0,4.4,500,Sweets  Desserts  Chaat  Snacks  Bakery,Ameerpet,61.0
366834,Himayatnagar,Hyderabad,Mohammedia Shawarma,300.0,3.8,100,"Arabian,Lebanese,Street Food",Himayath Nagar,31.0
366927,Kurla,Mumbai,Taj King Shawarma,200.0,4.1,100,Indian,Kurla,28.0
366947,Pathar Gatti,Hyderabad,Deluxe Marhaba,300.0,,20,"Arabian,Biryani,Chinese",Charminar,39.0
366976,Koregaon Park,Delhii,The Cheesy Crust,500.0,2.9,80,"Combo,Pizzas,Pastas",Kalyani Nagar,56.0
